Source,Target,Actual(N/S),Actual(E/W),Observed(N/S),Observed(E/W),Actual D,Actual D ratio,Actual Angle,Observed D,Observed D ratio,Observed Angle,O-A Distance Ratio,O-A Angle,ABS(O-A) Distance Ratio, ABS(O-A) Angle
33_19,30_53,N,W,N,W,339.212322889367,0.443757670974704,141.102779653656,301.439877919296,0.526791572317791,137.150943127516,0.083033901343087,-3.95183652614,0.083033901343087,3.95183652614
33_19,30_54,N,W,N,W,320.655578463871,0.419481731890331,145.417855749267,292.754163078854,0.511612554169682,139.016597633082,0.092130822279351,-6.40125811618501,0.092130822279351,6.40125811618501
33_19,30_55,N,W,N,W,297.235596791501,0.388843704260095,142.243360959769,283.804510182626,0.495972282041637,137.427544526822,0.107128577781542,-4.815816432947,0.107128577781542,4.815816432947
33_19,29_56,N,W,N,W,339.064890544568,0.443564799933354,166.004740630601,257.992247945554,0.450863180011723,150.255118703058,0.00729838007836897,-15.749621927543,0.00729838007836897,15.749621927543
33_19,29_57,N,W,N,W,363.258860869215,0.475215359769879,154.916405993809,282.418129729662,0.493549465446538,142.480886179524,0.018334105676659,-12.435519814285,0.018334105676659,12.435519814285
33_19,29_58,N,W,N,W,399.712396605359,0.522903887059439,145.395504272085,311.178405420428,0.543810469252703,136.04162667601,0.020906582193264,-9.35387759607499,0.020906582193264,9.35387759607499
33_19,29_59,N,W,N,W,453.847992173591,0.593724090764191,149.988919948387,319.924991208877,0.55909586450868,137.533558888395,-0.034628226255511,-12.455361059992,0.034628226255511,12.455361059992
33_19,29_60,N,W,N,W,511.168269750774,0.668710496507387,153.635458168908,329.631612561659,0.576059002762387,139.059346364799,-0.092651493745,-14.576111804109,0.092651493745,14.576111804109
33_19,29_61,N,W,N,W,483.197682113646,0.632119364676089,161.415062568091,302.630137296337,0.528871650816447,145.364716645004,-0.103247713859642,-16.050345923087,0.103247713859642,16.050345923087
33_19,29_62,N,W,N,W,465.282709758272,0.608682992022287,169.849351719733,279.973213004387,0.489276767571315,152.794287894346,-0.119406224450972,-17.055063825387,0.119406224450972,17.055063825387
33_19,29_63,N,W,N,W,401.463572444624,0.525194775861119,168.21424639279,268.477187112797,0.469186494191965,151.525796389926,-0.0560082816691539,-16.688450002864,0.0560082816691539,16.688450002864
33_19,27_64,N,E,N,W,360.555127546399,0.471678334958841,-176.820169880136,235.594991457798,0.411722088122254,161.949580836663,-0.059956246836587,-21.230249283201,0.059956246836587,21.230249283201
33_19,27_65,N,W,N,W,360.79911308095,0.471997516914383,176.18592516571,242.538656712698,0.423856727913531,157.45282233236,-0.048140789000852,-18.73310283335,0.048140789000852,18.73310283335
33_19,27_66,N,W,N,W,366.552861126468,0.479524571976257,169.149895370203,250.88842141478,0.438448644902931,153.23068665972,-0.041075927073326,-15.919208710483,0.041075927073326,15.919208710483
33_19,27_67,N,W,N,W,405.907624959177,0.531008486804016,170.212796335344,264.36716891475,0.462003891267133,154.695058868864,-0.069004595536883,-15.51773746648,0.069004595536883,15.51773746648
33_19,27_68,N,W,N,W,446.365321233628,0.583935258210277,171.107451291752,278.001798555333,0.485831554799615,156.01658488336,-0.098103703410662,-15.090866408392,0.098103703410662,15.090866408392
33_19,27_69,N,W,N,W,441.652578391658,0.577770046493787,176.884935240095,270.490295574536,0.472704570762078,159.890213186549,-0.105065475731709,-16.994722053546,0.105065475731709,16.994722053546
33_19,27_70,N,E,N,W,441.45328178642,0.577509326610086,-177.403331212365,264.282046306593,0.461855132340807,163.965265637935,-0.115654194269279,-18.6314031497,0.115654194269279,18.6314031497
33_19,27_71,N,E,N,W,400.499687890016,0.523933821773727,-177.137594773888,249.899979991996,0.436721260275368,163.015267468011,-0.087212561498359,-19.847137758101,0.087212561498359,19.847137758101
33_19,26_72,N,E,N,E,372.505033523038,0.487311205838622,-121.385817255171,318.135191388818,0.555968038595762,-124.239530693972,0.0686568327571401,-2.85371343880099,0.0686568327571401,2.85371343880099
33_19,26_73,N,E,N,E,320.407552969651,0.419157264858238,-127.263308176384,270.647372054487,0.472979075138933,-131.404990338991,0.053821810280695,-4.14168216260701,0.053821810280695,4.14168216260701
33_19,26_74,N,E,N,E,272.244375515822,0.356150180470495,-135.446451583772,229.106961919537,0.400383710117005,-141.379248167613,0.04423352964651,-5.93279658384103,0.04423352964651,5.93279658384103
33_19,26_75,N,E,N,E,335.644156808963,0.439089794949435,-145.315642733856,262.390929721284,0.458550246848259,-146.976132444203,0.019460451898824,-1.66048971034698,0.019460451898824,1.66048971034698
33_19,26_76,N,E,N,E,405.764710146163,0.530821525599215,-151.919206920466,297.607123570656,0.520093511319477,-151.281986033822,-0.010728014279738,0.637220886644002,0.010728014279738,0.637220886644002
33_19,26_77,N,E,N,E,439.532706405337,0.574996829272781,-144.538090187548,330.65087327875,0.577840246702188,-142.125016348902,0.00284341742940708,2.413073838646,0.00284341742940708,2.413073838646
33_19,26_78,N,E,N,E,478.840265641894,0.626418991032523,-138.386334328784,370.526652212766,0.647526528514148,-134.781314880577,0.0211075374816251,3.60501944820697,0.0211075374816251,3.60501944820697
33_19,26_79,N,E,N,E,421.070065428546,0.550843996350567,-130.955514425819,342.883362092709,0.599217551059346,-129.912545911042,0.048373554708779,1.04296851477699,0.048373554708779,1.04296851477699
33_20,32_24,S,F,S,F,22,0.0287804071452544,0,27,0.0471847737955505,0,0.0184043666502961,0,0.0184043666502961,0
33_20,32_25,S,W,S,W,24.5967477524977,0.0321774733984548,26.565051177078,29.5465734053883,0.0516351252802547,23.9624889745782,0.0194576518817999,-2.6025622024998,0.0194576518817999,2.6025622024998
33_20,32_26,S,W,S,W,31.8276609256791,0.0416369563600977,46.2730300200567,36.1247837363769,0.063131101815338,41.6335393365702,0.0214941454552403,-4.6394906834865,0.0214941454552403,4.6394906834865
33_20,32_27,S,W,S,W,24.6981780704569,0.032310164573352,68.6293777306568,28.3019433961698,0.0494600295230647,57.9946167919165,0.0171498649497127,-10.6347609387403,0.0171498649497127,10.6347609387403
33_20,32_28,N,W,S,W,23.3452350598575,0.0305402440874712,99.8658069430844,24.0831891575846,0.0420874012102253,85.2363583092738,0.0115471571227541,-14.6294486338106,0.0115471571227541,14.6294486338106
33_20,32_29,N,W,S,W,11.7046999107196,0.0153120922247061,109.9831065219,12.1655250605964,0.0212602795588276,80.5376777919744,0.0059481873341215,-29.4454287299256,0.0059481873341215,29.4454287299256
33_20,32_30,N,F,S,F,4,0.00523280129913717,180,2,0.00349516842930004,0,-0.00173763286983713,-180,0.00173763286983713,180
33_20,32_31,S,F,S,F,9,0.0117738029230586,0,15,0.0262137632197503,0,0.0144399602966917,0,0.0144399602966917,0
33_20,31_32,S,W,S,W,28.6006992921502,0.0374154441030488,53.5307656099481,31.8904374382039,0.0557312250652892,41.1859251657096,0.0183157809622404,-12.3448404442385,0.0183157809622404,12.3448404442385
33_20,31_33,S,W,S,W,43.4626276242015,0.0568578235739592,66.974507991472,39.2045915678253,0.0685133253657328,52.2531946127253,0.0116555017917736,-14.7213133787467,0.0116555017917736,14.7213133787467
33_20,31_34,S,W,S,W,59.4810894318522,0.0778131805132726,73.393019421383,48.3735464897913,0.0845368462521982,60.2551187030578,0.0067236657389256,-13.1379007183252,0.0067236657389256,13.1379007183252
33_20,31_35,N,W,S,W,63.0713881248859,0.0825100104295719,115.346175941947,42.0475920832573,0.0734817081887436,87.2736890060937,-0.0090283022408283,-28.0724869358533,0.0090283022408283,28.0724869358533
33_20,31_36,N,W,N,W,91.0494371207203,0.119110903212753,141.241914347415,46.518813398452,0.0812955439793846,115.463345061872,-0.0378153592333684,-25.778569285543,0.0378153592333684,25.778569285543
33_20,31_37,N,W,N,W,81.4923309275173,0.106608293786807,150.603947145057,36.8917334913934,0.0644714111006346,122.828541791413,-0.0421368826861724,-27.775405353644,0.0421368826861724,27.775405353644
33_20,31_38,N,W,N,W,74.6324326281812,0.0976341726036285,162.050597007086,29,0.0506799422248506,133.602818972704,-0.0469542303787779,-28.447778034382,0.0469542303787779,28.447778034382
33_20,31_39,N,W,S,W,35.4682957019364,0.0463996359568185,139.573921259901,21.095023109729,0.0368653293942398,84.5596679689945,-0.0095343065625787,-55.0142532909065,0.0095343065625787,55.0142532909065
33_20,28_40,N,W,N,W,162.077142126828,0.212029369970426,148.369338587869,205.380135358802,0.358919082555728,140.730221701142,0.146889712585302,-7.63911688672701,0.146889712585302,7.63911688672701
33_20,28_41,N,W,N,W,216.640254800441,0.283408851691289,129.568533167672,234.968082938939,0.410626512690666,132.585343479149,0.127217660999377,3.016810311477,0.127217660999377,3.016810311477
33_20,28_42,N,W,N,W,285.55910071297,0.373568508297818,118.898697600842,269.016728104406,0.470129387512057,126.230937746852,0.096560879214239,7.33224014601001,0.096560879214239,7.33224014601001
33_20,28_43,N,W,N,W,353.553390593274,0.462518660402709,135,285.805878176079,0.499469841154703,130.601294645004,0.036951180751994,-4.398705354996,0.036951180751994,4.398705354996
33_20,28_44,N,W,N,W,439.936359033895,0.575524887772561,145.370741528285,304.06907110063,0.531386308818756,134.467031377346,-0.0441385789538049,-10.903710150939,0.0441385789538049,10.903710150939
33_20,28_45,N,W,N,W,398.66401894327,0.521532399061397,155.234897234063,274.404810453461,0.4795455151725,140.916269411263,-0.041986883888897,-14.3186278228,0.041986883888897,14.3186278228
33_20,28_46,N,W,N,W,371.845397981473,0.486448270408907,166.785948721448,249.537572321284,0.436087922350764,148.60308775141,-0.050360348058143,-18.182860970038,0.050360348058143,18.182860970038
33_20,28_47,N,W,N,W,264.054918530218,0.345436730182121,161.221966777554,226.927301134086,0.39657456933506,145.049348588125,0.051137839152939,-16.172618189429,0.051137839152939,16.172618189429
33_20,30_48,N,W,N,W,264.552452266087,0.346087603976976,136.531607792011,263.865496039175,0.46112717566886,133.310801715398,0.115039571691884,-3.220806076613,0.115039571691884,3.220806076613
33_20,30_49,N,W,N,W,286.762968320528,0.375143408293023,132.031765970128,273.470290890985,0.477912363536835,131.442148133882,0.102768955243812,-0.589617836245992,0.102768955243812,0.589617836245992
33_20,30_50,N,W,N,W,311.269979278439,0.407203487987654,128.084857362666,283.346078144731,0.495171133448723,129.70200901885,0.087967645461069,1.61715165618398,0.087967645461069,1.61715165618398
33_20,30_51,N,W,N,W,329.948480826932,0.431638709779876,132.051749278067,290.496127340796,0.507666446557737,131.371467844564,0.076027736777861,-0.680281433503012,0.076027736777861,0.680281433503012
33_20,30_52,N,W,N,W,350.035712463743,0.45791683273117,135.578725565608,298.563226134767,0.521764381068103,133.099889034423,0.063847548336933,-2.47883653118501,0.063847548336933,2.47883653118501
33_20,30_53,N,W,N,W,328.434163874588,0.429657679850994,139.569002745061,289.207537937724,0.505414528057763,134.859912798673,0.075756848206769,-4.70908994638799,0.075756848206769,4.70908994638799
33_20,30_54,N,W,N,W,309.23130501293,0.404536493651386,143.945381833539,280.14282071829,0.489573171334814,136.735704588928,0.085036677683428,-7.20967724461099,0.085036677683428,7.20967724461099
33_20,30_55,N,W,N,W,286.295302092088,0.374531607181087,140.527540151656,271.529003975634,0.474519801167461,135,0.099988193986374,-5.52754015165601,0.099988193986374,5.52754015165601
33_20,29_56,N,W,N,W,325.498079871449,0.425816693804493,165.40874771198,243.378306346313,0.425324086359074,148.269115377551,-0.000492607445419013,-17.139632334429,0.000492607445419013,17.139632334429
33_20,29_57,N,W,N,W,350.629434018309,0.458693539461684,153.946504689509,269.133795722499,0.470333973033483,140.276202086532,0.011640433571799,-13.670302602977,0.011640433571799,13.670302602977
33_20,29_58,N,W,N,W,388.270524248236,0.50793562592571,144.222161664477,299.173862494704,0.52283151953162,133.781124764869,0.01489589360591,-10.441036899608,0.01489589360591,10.441036899608
33_20,29_59,N,W,N,W,441.780488478158,0.57793737851049,149.080727759852,307.598764626908,0.537554745507832,135.395137042507,-0.040382633002658,-13.685590717345,0.040382633002658,13.685590717345
33_20,29_60,N,W,N,W,498.663213000518,0.652351377205256,152.921099106568,316.985804098543,0.553959387510758,137.045408488887,-0.098391989694498,-15.875690617681,0.098391989694498,15.875690617681
33_20,29_61,N,W,N,W,469.94893339596,0.614787347300627,160.871058179126,288.804432098955,0.504710066657098,143.447527247908,-0.110077280643529,-17.423530931218,0.110077280643529,17.423530931218
33_20,29_62,N,W,N,W,451.508582421198,0.590663674166307,169.53625122208,264.967922586867,0.463053758901418,151.113418233089,-0.127609915264889,-18.422832988991,0.127609915264889,18.422832988991
33_20,29_63,N,W,N,W,387.769261288205,0.507279873558595,167.791724776379,253.663162481272,0.443297738590474,149.69478664549,-0.0639821349681211,-18.096938130889,0.0639821349681211,18.096938130889
33_20,27_64,N,E,N,W,346.577552648754,0.453392866938045,-176.691786466128,219.494874655423,0.383585778144403,160.5744447721,-0.069807088793642,-22.733768761772,0.069807088793642,22.733768761772
33_20,27_65,N,W,N,W,346.831371130121,0.453724912357806,176.032081862013,226.931707788929,0.396582270335504,155.806791012711,-0.057142642022302,-20.225290849302,0.057142642022302,20.225290849302
33_20,27_66,N,W,N,W,352.812981620575,0.461550057144151,168.72191620503,235.83468786419,0.412140977778373,151.370150900084,-0.049409079365778,-17.351765304946,0.049409079365778,17.351765304946
33_20,27_67,N,W,N,W,392.118604506341,0.512969685769159,169.865053839285,249.104395786184,0.435330909875867,153.02349607893,-0.077638775893292,-16.841557760355,0.077638775893292,16.841557760355
33_20,27_68,N,W,N,W,432.539015581254,0.565847680665275,170.82077892163,262.560469225662,0.45884653140987,154.508508986808,-0.107001149255405,-16.312269934822,0.107001149255405,16.312269934822
33_20,27_69,N,W,N,W,427.673941221581,0.559483188807851,176.783013089292,254.593794111326,0.44492409573681,158.574706201913,-0.114559093071041,-18.208306887379,0.114559093071041,18.208306887379
33_20,27_70,N,E,N,W,427.468127466832,0.559213943187043,-177.318316843579,247.987902930768,0.433379744585972,162.880284438053,-0.125834198601071,-19.801398718368,0.125834198601071,19.801398718368
33_20,27_71,N,E,N,W,386.517787430281,0.5056426950512,-177.033959110013,233.694244687369,0.408400373070206,161.797644403495,-0.097242321980994,-21.168396486492,0.097242321980994,21.168396486492
33_20,26_72,N,E,N,E,365.409359486043,0.478028642758862,-119.51149855709,308.889948039751,0.539811197258334,-121.631805862824,0.0617825544994721,-2.120307305734,0.0617825544994721,2.120307305734
33_20,26_73,N,E,N,E,312.129780700272,0.408328280486946,-125.217592968193,259.717153842406,0.45387759832882,-128.59090175753,0.045549317841874,-3.37330878933699,0.045549317841874,3.37330878933699
33_20,26_74,N,E,N,E,262.451900355094,0.343339661284789,-133.301700843664,216.08563117431,0.377627838052911,-138.564638972116,0.034288176768122,-5.26293812845199,0.034288176768122,5.26293812845199
33_20,26_75,N,E,N,E,324.22985673747,0.424157603888723,-143.90766544147,248.3102897586,0.433943142717302,-144.837850966033,0.00978553882857902,-0.930185524563001,0.00978553882857902,0.930185524563001
33_20,26_76,N,E,N,E,393.467914829151,0.514734853971694,-150.959539514438,282.816194727247,0.494245117552723,-149.626900682573,-0.0204897364189711,1.33263883186501,0.0204897364189711,1.33263883186501
33_20,26_77,N,E,N,E,428.206725776231,0.560180177735284,-143.451233673463,317.403528650833,0.554689396344411,-140.240653810584,-0.005490781390873,3.210579862879,0.005490781390873,3.210579862879
33_20,26_78,N,E,N,E,468.465580379178,0.612846824402303,-137.249131445025,358.754790908777,0.626954209522246,-132.853825207137,0.014107385119943,4.39530623788801,0.014107385119943,4.39530623788801
33_20,26_79,N,E,N,E,412.029125184131,0.539016635386468,-129.485088408755,332.231846757652,0.580603130997697,-127.663226190454,0.041586495611229,1.82186221830099,0.041586495611229,1.82186221830099
33_21,32_24,S,W,S,W,27.8028775489157,0.0363717334394294,37.6942404666892,33.0151480384384,0.0576967515563084,35.1341930569156,0.021325018116879,-2.5600474097736,0.021325018116879,2.5600474097736
33_21,32_25,S,W,S,W,35.6089876295297,0.0465836891821906,51.8427734126309,41.1096095821889,0.0718425047762586,48.9451862290376,0.025258815594068,-2.89758718359329,0.025258815594068,2.89758718359329
33_21,32_26,S,W,S,W,45.6508488420533,0.0597204552818528,61.1892062570269,50.7740090991444,0.0887318568161613,57.8750015596125,0.0290114015343085,-3.3142046974144,0.0290114015343085,3.3142046974144
33_21,32_27,S,W,S,W,41,0.053636213316156,77.3196165081802,45.5411901469428,0.0795870650171723,70.7693276243387,0.0259508517010163,-6.5502888838415,0.0259508517010163,6.5502888838415
33_21,32_28,N,W,S,W,40.1995024844836,0.0525890022063684,95.7105931374996,43.0464865000618,0.0752273603036531,87.3369992339329,0.0226383580972847,-8.3735939035667,0.0226383580972847,8.3735939035667
33_21,32_29,N,W,S,W,28.2842712474619,0.0370014928322167,98.130102354156,31.0644491340181,0.0542877409434086,86.3086140135487,0.0172862481111919,-11.8214883406073,0.0172862481111919,11.8214883406073
33_21,32_30,N,W,S,W,17.464249196573,0.0228467364710706,103.240519915187,19.1049731745428,0.0333875495411431,83.9909940425055,0.0105408130700725,-19.2495258726815,0.0105408130700725,19.2495258726815
33_21,32_31,S,W,S,W,19.2353840616713,0.025163735676829,62.1027289690524,24.2074368738204,0.0423045345578254,51.7098368077569,0.0171407988809964,-10.3928921612955,0.0171407988809964,10.3928921612955
33_21,31_32,S,W,S,W,43.4626276242015,0.0568578235739592,66.974507991472,46.6476151587624,0.0815206359025222,59.0362434679265,0.024662812328563,-7.9382645235455,0.024662812328563,7.9382645235455
33_21,31_33,S,W,S,W,59.4810894318522,0.0778131805132726,73.393019421383,55.4616984954482,0.096923988808324,64.3589941756947,0.0191108082950514,-9.0340252456883,0.0191108082950514,9.0340252456883
33_21,31_34,S,W,S,W,75.9275970909129,0.0993285071744232,77.0619436828135,65.5515064662895,0.114556777947016,68.5232090204596,0.0152282707725928,-8.5387346623539,0.0152282707725928,8.5387346623539
33_21,31_35,N,W,S,W,78.7718223732319,0.103049323612513,110.045249425421,61.0327780786685,0.106659919546519,88.1221225527146,0.00361059593400601,-21.9231268727064,0.00361059593400601,21.9231268727064
33_21,31_36,N,W,N,W,102.55242561734,0.134159116500021,133.814739181378,64.1950153828161,0.112186195542225,108.152705886651,-0.021972920957796,-25.662033294727,0.021972920957796,25.662033294727
33_21,31_37,N,W,N,W,91.0494371207203,0.119110903212753,141.241914347415,53.851648071345,0.0941102901023708,111.801409486352,-0.0250006131103822,-29.440504861063,0.0250006131103822,29.440504861063
33_21,31_38,N,W,N,W,81.4923309275173,0.106608293786807,150.603947145057,44.7213595499958,0.0781543420072606,116.565051177078,-0.0284539517795464,-34.038895967979,0.0284539517795464,34.038895967979
33_21,31_39,N,W,S,W,48.2597140480546,0.0631333735916621,124.019349989826,40.0499687890016,0.0699906932528851,87.1375947738883,0.00685731966122299,-36.8817552159377,0.00685731966122299,36.8817552159377
33_21,28_40,N,W,N,W,171.604195752901,0.224492664618292,143.530765609948,217.903648432054,0.380804976314504,136.859599338746,0.156312311696212,-6.671166271202,0.156312311696212,6.671166271202
33_21,28_41,N,W,N,W,230,0.300886074700387,126.869897645844,249.288988926507,0.435653501934027,129.629005304464,0.13476742723364,2.75910765861998,0.13476742723364,2.75910765861998
33_21,28_42,N,W,N,W,300.554487572553,0.39318547825779,117.332359492168,284.564579665144,0.497300567471324,123.969284514026,0.104115089213534,6.636925021858,0.104115089213534,6.636925021858
33_21,28_43,N,W,N,W,365.771786774213,0.478502770254956,133.116678083486,300.486272564988,0.525125066653596,128.242902455494,0.04662229639864,-4.87377562799199,0.04662229639864,4.87377562799199
33_21,28_44,N,W,N,W,449.814406172146,0.588447352247055,143.588662608017,317.907219169367,0.55556963794367,132.06758996871,-0.032877714303385,-11.521072639307,0.032877714303385,11.521072639307
33_21,28_45,N,W,N,W,406.078810084939,0.531232431241136,153.056347860808,286.762968320528,0.501142436783138,137.968234029872,-0.030089994457998,-15.088113830936,0.030089994457998,15.088113830936
33_21,28_46,N,W,N,W,376.095732493736,0.492008559398292,164.263864598541,259.942301290113,0.454271062454401,145.026037090321,-0.037737496943891,-19.23782750822,0.037737496943891,19.23782750822
33_21,28_47,N,W,N,W,270.0074073058,0.353223777931612,157.804540471321,238.321211812965,0.416486387780601,141.302645368904,0.063262609848989,-16.501895102417,0.063262609848989,16.501895102417
33_21,30_48,N,W,N,W,276.523055096677,0.361747550487818,133.974353924035,277.996402854425,0.485822125357882,130.623649610516,0.124074574870064,-3.350704313519,0.124074574870064,3.350704313519
33_21,30_49,N,W,N,W,299.606408476187,0.391945200876003,129.854541832061,287.987846965805,0.503283015368487,128.939449209143,0.111337814492484,-0.915092622917996,0.111337814492484,0.915092622917996
33_21,30_50,N,W,N,W,324.81995012622,0.424929564251539,126.234871905793,298.211334459306,0.521149420730801,127.369445774617,0.096219856479262,1.13457386882401,0.096219856479262,1.13457386882401
33_21,30_51,N,W,N,W,342.760849572993,0.448399854734729,130.148014706915,305.013114472149,0.533036104112766,129.011851624225,0.084636249378037,-1.13616308269002,0.084636249378037,1.13616308269002
33_21,30_52,N,W,N,W,362.138095206787,0.473749173766284,133.657375973462,312.705932147121,0.546479950847729,130.720536469755,0.072730777081445,-2.93683950370701,0.072730777081445,2.93683950370701
33_21,30_53,N,W,N,W,339.705755029261,0.444403179060373,137.385944030389,302.971945895986,0.529468990129624,132.324573343971,0.085065811069251,-5.061370686418,0.085065811069251,5.061370686418
33_21,30_54,N,W,N,W,319.532470963437,0.418012482293496,141.480210478692,293.491056081783,0.512900336749487,134.033656803151,0.094887854455991,-7.446553675541,0.094887854455991,7.446553675541
33_21,30_55,N,W,N,W,297.391997202346,0.389048307328358,137.998467139694,285.280563656201,0.498551809792038,132.300708942555,0.10950350246368,-5.697758197139,0.10950350246368,5.697758197139
33_21,29_56,N,W,N,W,330.190853901195,0.431955782314346,162.552811576718,253.885801099628,0.443686818325485,144.619727799699,0.011731036011139,-17.933083777019,0.011731036011139,17.933083777019
33_21,29_57,N,W,N,W,358.421539531318,0.468887174424556,151.504361381755,281.655818331523,0.492217262080504,137.302108292437,0.023330087655948,-14.202253089318,0.023330087655948,14.202253089318
33_21,29_58,N,W,N,W,398.448240051327,0.521250117044876,142.238523137593,313.167686711129,0.547286905834832,131.375246667926,0.026036788789956,-10.863276469667,0.026036788789956,10.863276469667
33_21,29_59,N,W,N,W,450.751594561794,0.589673382402777,147.226586730406,321.225777296904,0.561369097742752,132.981600833207,-0.028304284660025,-14.244985897199,0.028304284660025,14.244985897199
33_21,29_60,N,W,N,W,506.628068705239,0.662771004025033,151.209024927808,330.225680406597,0.577097186350631,134.631937956871,-0.085673817674402,-16.577086970937,0.085673817674402,16.577086970937
33_21,29_61,N,W,N,W,475.790920468224,0.622429836685948,158.93655154787,300.507903390244,0.525162868342363,140.536197718758,-0.0972669683435849,-18.400353829112,0.0972669683435849,18.400353829112
33_21,29_62,N,W,N,W,454.903286424708,0.595104627046245,167.430208192321,274.650687237443,0.479975205558936,147.640807135499,-0.115129421487309,-19.789401056822,0.115129421487309,19.789401056822
33_21,29_63,N,W,N,W,391.716734388512,0.512443959150494,165.360665337693,263.761255683999,0.460945006869625,146.129189289611,-0.051498952280869,-19.231476048082,0.051498952280869,19.231476048082
33_21,27_64,N,E,N,W,346.013005535919,0.452654326221678,-179.503228233075,226.52372944131,0.395869293815286,156.037511025422,-0.056785032406392,-24.459260741503,0.056785032406392,24.459260741503
33_21,27_65,N,W,N,W,348.420722690256,0.455804102584971,173.242128512423,235.357175373941,0.411306484488116,151.583828431372,-0.044497618096855,-21.658300081051,0.044497618096855,21.658300081051
33_21,27_66,N,W,N,W,356.527698783699,0.466409651343431,166.041709925489,245.505600750777,0.429041712480228,147.475109712209,-0.037367938863203,-18.56660021328,0.037367938863203,18.56660021328
33_21,27_67,N,W,N,W,395.464284101611,0.517346504902315,167.439762903154,258.278919000371,0.451364161821919,149.26451229808,-0.065982343080396,-18.175250605074,0.065982343080396,18.175250605074
33_21,27_68,N,W,N,W,435.574333495444,0.569818484546442,168.612675705177,271.280297847079,0.474085166263111,150.883853733921,-0.095733318283331,-17.728821971256,0.095733318283331,17.728821971256
33_21,27_69,N,W,N,W,428.963867942278,0.561170671362814,174.515345902845,262.131646315358,0.458097127260942,154.705807149862,-0.103073544101872,-19.809538752983,0.103073544101872,19.809538752983
33_21,27_70,N,E,N,W,427.010538511639,0.558615325167242,-179.597460162933,254.230210635951,0.444288702994538,158.784502093101,-0.114326622172704,-21.618037743966,0.114326622172704,21.618037743966
33_21,27_71,N,E,N,W,386.011657855045,0.504980576176493,-179.554704979915,240.308135526037,0.419958704297279,157.490178027113,-0.085021871879214,-22.955116992972,0.085021871879214,22.955116992972
33_21,26_72,N,E,N,E,350.714983996977,0.458805455971563,-120.879704104086,292.882228890727,0.511836359960948,-123.581552921801,0.053030903989385,-2.701848817715,0.053030903989385,2.701848817715
33_21,26_73,N,E,N,E,298.402412858878,0.390370133418401,-127.100308385735,245.153013442625,0.428425536466216,-131.361813422135,0.038055403047815,-4.26150503639998,0.038055403047815,4.26150503639998
33_21,26_74,N,E,N,E,250.351752540301,0.327510243983539,-135.971021931079,204.009803685999,0.356524312555502,-142.568397021589,0.029014068571963,-6.59737509050998,0.029014068571963,6.59737509050998
33_21,26_75,N,E,N,E,314.515500412937,0.411449279789898,-146.410983126765,237.876018127091,0.415708374322706,-148.58185243593,0.00425909453280804,-2.170869309165,0.00425909453280804,2.170869309165
33_21,26_76,N,E,N,E,385.502269772825,0.504314194521892,-153.169077044418,273.700566312896,0.478314789229188,-153.060471936199,-0.0259994052927039,0.108605108218995,0.0259994052927039,0.108605108218995
33_21,26_77,N,E,N,E,418.306108011824,0.547228186360321,-145.32217207438,305.601047118625,0.534063565925026,-142.980113745169,-0.013164620435295,2.342058329211,0.013164620435295,2.342058329211
33_21,26_78,N,E,N,E,457.09626994759,0.597973488803126,-138.81407483429,345.068109219035,0.603035580650315,-135,0.00506209184718909,3.81407483429001,0.00506209184718909,3.81407483429001
33_21,26_79,N,E,N,E,399.055134035386,0.522044055951931,-131.037350870097,317.403528650833,0.554689396344411,-129.759346189416,0.0326453403924799,1.27800468068099,0.0326453403924799,1.27800468068099
33_22,32_24,S,W,S,W,39.6610640301039,0.0518846168454725,56.3099324740202,45.8039299623951,0.0800462249712168,53.8806591505202,0.0281616081257443,-2.4292733235,0.0281616081257443,2.4292733235
33_22,32_25,S,W,S,W,49.1934955049954,0.0643549467969096,63.434948822922,55.9464029227975,0.0977710506143306,61.1443387802835,0.033416103817421,-2.29061004263851,0.033416103817421,2.29061004263851
33_22,32_26,S,W,S,W,60.1664358259653,0.0787097508886411,68.5522636728947,66.7083203206317,0.116578407578153,66.1247191460725,0.0378686566895119,-2.4275445268222,0.0378686566895119,2.4275445268222
33_22,32_27,S,W,S,W,56.7186036499489,0.0741992957161747,80.8698235177213,62.8171950981576,0.109778338562131,76.1849746587384,0.0355790428459563,-4.6848488589829,0.0355790428459563,4.6848488589829
33_22,32_28,N,W,S,W,56.1426753904728,0.0734458661800756,94.0856167799749,61.0327780786685,0.106659919546519,88.1221225527146,0.0332140533664434,-5.9634942272603,0.0332140533664434,5.9634942272603
33_22,32_29,N,W,S,W,44.181444068749,0.0577981794801765,95.1944289077348,49.0407993409569,0.0857029268020754,87.6626941408762,0.0279047473218989,-7.53173476685861,0.0279047473218989,7.53173476685861
33_22,32_30,N,W,S,W,33.2415402771893,0.0434865937869492,96.9112271190247,37.0540146272978,0.0647550110520766,86.9059419410829,0.0212684172651274,-10.0052851779418,0.0212684172651274,10.0052851779418
33_22,32_31,S,W,S,W,34.2052627529741,0.0447473358427728,74.7448812969422,39.9249295553543,0.0697721766619512,67.9321004375898,0.0250248408191784,-6.8127808593524,0.0250248408191784,6.8127808593524
33_22,31_32,S,W,S,W,58.5234995535981,0.0765604611235304,73.113208876056,62.7694193059009,0.109694846341741,67.5205656028969,0.0331343852182106,-5.59264327315911,0.0331343852182106,5.59264327315911
